step,time,ground_x,ground_y,ground_th,est_x,est_y,est_th
266,0.46271491050720215,1.0102,0.18912,0.0,2.3675090417736038,2.1997329322308814,-2.339076499040336
267,0.46420788764953613,1.0102,0.18962,0.0,2.3651782080333565,2.19745711706288,-2.3357205684804327
268,0.466353178024292,1.0102,0.19012,0.0,2.363677813157703,2.2037590092112347,-2.331483277188883
269,0.468597412109375,1.0102,0.19062,0.0,2.3466714151549835,2.2084399283460305,-2.3378454093355447
270,0.4702014923095703,1.0102,0.19112,0.0,2.336960465840063,2.21336646400642,-2.344331506683396
271,0.4717233180999756,1.0102,0.19162,0.0,2.337590832406398,2.2167756176466376,-2.3342411198471953
272,0.47323179244995117,1.0102,0.19212,0.0,2.327940967081406,2.219148607511334,-2.3343670036275403
273,0.47475409507751465,1.0102,0.19262,0.0,2.3258263178461815,2.2236612613853133,-2.3268508350908106
274,0.4762740135192871,1.0102,0.19312,0.0,2.3216457563459088,2.2195687479189243,-2.3309272457111594
275,0.4777815341949463,1.0103,0.19363,0.0,2.3249137676844343,2.2166151957323215,-2.3356178200753446
276,0.4792904853820801,1.0103,0.19413,0.0,2.3360500239710182,2.211068868815658,-2.338868503590263
277,0.48081064224243164,1.0103,0.19463,0.0,2.3297720044636057,2.2021716762379877,-2.346693120042016
278,0.4823007583618164,1.0103,0.19513,0.0,2.3252640043717068,2.1981662970301983,-2.350254876651364
279,0.48380494117736816,1.0103,0.19563,0.0,2.3402680879419395,2.193948382222371,-2.3564570619941754
280,0.4852924346923828,1.0103,0.19613,0.0,2.3431089964668703,2.1901521933073376,-2.3367067903312937
281,0.4867987632751465,1.0103,0.19663,0.0,2.350982106598245,2.188141413217451,-2.3353687681438293
282,0.48828840255737305,1.0103,0.19713,0.0,2.343852333008811,2.180751432641738,-2.347695154722436
283,0.48978734016418457,1.0103,0.19763,0.0,2.3466848585122095,2.172789473175414,-2.348742229967686
284,0.4913756847381592,1.0103,0.19813,0.0,2.3463118248036663,2.1765998894177376,-2.3418691650921533
285,0.4933135509490967,1.0103,0.19863,0.0,2.344455240941219,2.1748253586828468,-2.3475662909780004
286,0.4950416088104248,1.0103,0.19913,0.0,2.33880268631456,2.1665017281328094,-2.341725368527402
287,0.49655842781066895,1.0103,0.19963,0.0,2.3297074033854637,2.16071669566439,-2.3465440188410227
288,0.49807286262512207,1.0103,0.20013,0.0,2.3273909730724975,2.156280992434446,-2.353557172116902
289,0.4995861053466797,1.0103,0.20063,0.0,2.3355139492283463,2.1574929819421937,-2.348910031768791
290,0.5010957717895508,1.0103,0.20113,0.0,2.332883402985782,2.1568003204887862,-2.3578688735429054
291,0.5026805400848389,1.0103,0.20163,0.0,2.332734191308076,2.1555167062132154,-2.347669800191174
292,0.5041937828063965,1.0103,0.20213,0.0,2.329644021494317,2.1528127542817086,-2.3483347554222953
293,0.5057156085968018,1.0103,0.20263,0.0,2.330247933180004,2.144044510552877,-2.356346189682176
294,0.5072648525238037,1.0103,0.20313,0.0,2.332190930494892,2.138270203304758,-2.3561670046771486
295,0.5090658664703369,1.0103,0.20363,0.0,2.3216549033926612,2.1360616474622978,-2.3514588081266297
296,0.5105993747711182,1.0103,0.20413,0.0,2.3288897661236616,2.1406011094776196,-2.352949218802342
297,0.5121290683746338,1.0103,0.20464,0.0,2.317876739941592,2.1409588474517034,-2.3634992963965047
298,0.5136361122131348,1.0103,0.20514,0.0,2.329376177463719,2.1433210021274847,-2.3564911737004675
299,0.5151526927947998,1.0103,0.20564,0.0,2.3207360303600044,2.144905253690077,-2.3615770293332745
300,0.5171067714691162,1.0103,0.20614,0.0,2.3148486736066296,2.1434932436954917,-2.357296037582948
301,0.5188930034637451,1.0103,0.20664,0.0,2.3258799913175805,2.1432060117856233,-2.354261961464253
302,0.5205469131469727,1.0103,0.20714,0.0,2.3391921311575286,2.1419137617793957,-2.3404162849917545
303,0.5222866535186768,1.0103,0.20764,0.0,2.3427567260813924,2.1413952598672705,-2.3482060435770498
304,0.5245249271392822,1.0103,0.20814,0.0,2.345170611856475,2.1405960115165956,-2.351671450480702
305,0.5261287689208984,1.0103,0.20864,0.0,2.3466880674428885,2.143855034511513,-2.3549888085434296
306,0.5276689529418945,1.0103,0.20914,0.0,2.342492629652638,2.1423900202129142,-2.3572223307858122
307,0.5291907787322998,1.0103,0.20964,0.0,2.3332686060966426,2.140749711683727,-2.3418095846384817
308,0.5307028293609619,1.0103,0.21014,0.0,2.333293774158463,2.1401578550165263,-2.3388267198452906
309,0.5321998596191406,1.0103,0.21064,0.0,2.3308617251536465,2.138470279049351,-2.353441350470752
310,0.5337159633636475,1.0103,0.21114,0.0,2.3292411018573507,2.1412676699895123,-2.3591978246976955
311,0.535210371017456,1.0103,0.21164,0.0,2.3310619185185915,2.141748300502712,-2.3511632195555965
312,0.5367136001586914,1.0103,0.21214,0.0,2.3254888541359233,2.1400941447885296,-2.342602475122902
313,0.5382068157196045,1.0103,0.21264,0.0,2.326169784960335,2.136481463656359,-2.3542910315709045
314,0.5397086143493652,1.0103,0.21314,0.0,2.3249279971648575,2.135744369341069,-2.3568952953675004
315,0.5412116050720215,1.0103,0.21364,0.0,2.325826769152407,2.1375976620884702,-2.350292408817209
316,0.5427534580230713,1.0103,0.21414,0.0,2.3274962987238474,2.138292234004714,-2.351405385875078
317,0.5443487167358398,1.0103,0.21464,0.0,2.32518232549451,2.135661251721017,-2.3469589326890303
318,0.5462484359741211,1.0103,0.21514,0.0,2.322681722813971,2.1354802503096213,-2.3490299673869464
319,0.5479650497436523,1.0103,0.21565,0.0,2.3223693035567288,2.1361221448609657,-2.3488476484350462
320,0.5497262477874756,1.0103,0.21615,0.0,2.320373938208131,2.143204278948746,-2.358362667044185
321,0.551246166229248,1.0103,0.21665,0.0,2.3252501187719727,2.135749979003018,-2.3482084275517234
322,0.5527534484863281,1.0103,0.21715,0.0,2.322997185487504,2.1430853115922877,-2.3514664742865046
323,0.5542612075805664,1.0103,0.21765,0.0,2.3353268841708905,2.143002270696907,-2.3556222365746162
324,0.5557687282562256,1.0103,0.21815,0.0,2.332646390531713,2.145643063048141,-2.362039209340054
325,0.5572605133056641,1.0103,0.21865,0.0,2.342513440566038,2.141142022002069,-2.352518732777091
326,0.5587701797485352,1.0103,0.21915,0.0,2.3471514493184653,2.139259139774956,-2.342521838068882
327,0.5602664947509766,1.0103,0.21965,0.0,2.3423159680869707,2.14394829072832,-2.3446899151879173
328,0.5617692470550537,1.0103,0.22015,0.0,2.3492163674916595,2.139578250578534,-2.3486035271095878
329,0.5632646083831787,1.0103,0.22065,0.0,2.3536568030109817,2.136115088694998,-2.3403261794905523
330,0.5647683143615723,1.0103,0.22115,0.0,2.355291227923411,2.137927782525811,-2.3473873357766033
331,0.5662765502929688,1.0103,0.22165,0.0,2.3508370417579316,2.1429389735104936,-2.350195752374939
332,0.5677917003631592,1.0103,0.22215,0.0,2.3542292071795816,2.1404504697410736,-2.3357033190130974
333,0.5692787170410156,1.0103,0.22265,0.0,2.3384579458961734,2.1332463048036194,-2.3528445890087513
334,0.5707802772521973,1.0103,0.22315,0.0,2.3359110908550673,2.1442337926707027,-2.348629935277659
335,0.5722711086273193,1.0103,0.22365,0.0,2.3402781061093263,2.1457841467923995,-2.346193995760078
336,0.5744166374206543,1.0103,0.22415,0.0,2.334641549298047,2.142727897987598,-2.349536946229311
337,0.5763862133026123,1.0103,0.22465,0.0,2.3443149896443587,2.1458423768052213,-2.350855463296345
338,0.5783214569091797,1.0103,0.22515,0.0,2.350628291340157,2.152992093759283,-2.355614077696399
339,0.5798525810241699,1.0103,0.22565,0.0,2.3420761832776753,2.1498456217938617,-2.357074468932881
340,0.58135986328125,1.0103,0.22615,0.0,2.344098528543636,2.142058132041318,-2.3547465145492423
341,0.5828826427459717,1.0103,0.22666,0.0,2.336819350882048,2.1365998852370853,-2.3590364807956226
342,0.584395170211792,1.0103,0.22716,0.0,2.3365263788126533,2.1322767243074856,-2.3656799771454207
343,0.5859057903289795,1.0103,0.22766,0.0,2.3411147638879943,2.134022543008648,-2.353748366846146
344,0.5876014232635498,1.0103,0.22816,0.0,2.337219258536594,2.131143394006201,-2.35925381729812
345,0.5900602340698242,1.0103,0.22866,0.0,2.3331411342351562,2.136344963307304,-2.3609231811199494
346,0.5925185680389404,1.0103,0.22916,0.0,2.3313298390970676,2.137449951167984,-2.34880645061559
347,0.5949649810791016,1.0103,0.22966,0.0,2.3290018718583503,2.1404873709279877,-2.3523723835710486
348,0.5974400043487549,1.0103,0.23016,0.0,2.3370187220528997,2.1320025134537355,-2.3481206614502046
349,0.5999002456665039,1.0103,0.23066,0.0,2.341266547886651,2.137685029596292,-2.3471223527313048
350,0.6029665470123291,1.0103,0.23116,0.0,2.3361692706386656,2.1379845698400826,-2.3586095325808847
351,0.6061601638793945,1.0103,0.23166,0.0,2.337830736633099,2.1390621578072526,-2.358898493291438
352,0.6094341278076172,1.0103,0.23216,0.0,2.3388549628064967,2.1478429937573407,-2.354516194442982
353,0.6123597621917725,1.0103,0.23266,0.0,2.3420070218190867,2.153981721807411,-2.361045970071351
354,0.6152260303497314,1.0103,0.23316,0.0,2.343768496005223,2.1531580376140833,-2.3627327007119017
355,0.6183488368988037,1.0103,0.23366,0.0,2.3495849703305165,2.157916961316127,-2.347797806514089
356,0.6210067272186279,1.0103,0.23416,0.0,2.350629188179239,2.163112175074007,-2.3616604499019234
357,0.6234989166259766,1.0103,0.23466,0.0,2.3544912337473156,2.15903753176551,-2.358661999464004
358,0.6260063648223877,1.0103,0.23516,0.0,2.351880001538132,2.159432749105201,-2.36872313561017
359,0.6283907890319824,1.0103,0.23566,0.0,2.356384356531266,2.1555183340129846,-2.3633396820182844
360,0.6308994293212891,1.0103,0.23616,0.0,2.350127507281649,2.1617823198520516,-2.358872479790033
361,0.6333861351013184,1.0103,0.23666,0.0,2.3420273019310867,2.1666503786585602,-2.3539134246851536
362,0.6363546848297119,1.0103,0.23716,0.0,2.345286699648072,2.158636336680019,-2.3527207465098217
363,0.6385977268218994,1.0103,0.23767,0.0,2.353854240429924,2.162276506193292,-2.3668745034218794
364,0.6403484344482422,1.0103,0.23817,0.0,2.349179065750825,2.1665159504007896,-2.3611038426702087
365,0.6426835060119629,1.0103,0.23867,0.0,2.358281511430482,2.170786096022764,-2.347079178028202
366,0.6450695991516113,1.0103,0.23917,0.0,2.3450559881520427,2.181834657575136,-2.346950918425563
367,0.6492903232574463,1.0103,0.23967,0.0,2.3502786537536844,2.1827464834900874,-2.3500360687736213
368,0.6527612209320068,1.0103,0.24017,0.0,2.364428375831363,2.185731395715491,-2.3536738599799363
369,0.6561663150787354,1.0103,0.24067,0.0,2.384491596624704,2.1839361460633895,-2.349105760835456
370,0.6597878932952881,1.0103,0.24117,0.0,2.382140179365208,2.1842293417980287,-2.3546549370085463
371,0.662255048751831,1.0103,0.24167,0.0,2.3809626538434503,2.180984722622088,-2.347536824703956
372,0.6647593975067139,1.0103,0.24217,0.0,2.3773218735393264,2.1843689256005576,-2.346314549587904
373,0.6671981811523438,1.0103,0.24267,0.0,2.370994617630876,2.18788260704734,-2.3629279651854262
374,0.6696348190307617,1.0103,0.24317,0.0,2.370171578637162,2.1886634969707903,-2.3615568308112165
375,0.6732299327850342,1.0103,0.24367,0.0,2.370372391041311,2.187267544926283,-2.360985233724269
376,0.6785752773284912,1.0103,0.24417,0.0,2.3702701278341367,2.184102842114491,-2.357644846419753
377,0.6837811470031738,1.0103,0.24467,0.0,2.375554657743743,2.188461089022736,-2.3544815424264396
378,0.6869120597839355,1.0103,0.24517,0.0,2.3751608773304964,2.1854252009189543,-2.3432304546846066
379,0.6907703876495361,1.0103,0.24567,0.0,2.3730302107669807,2.184108299690771,-2.3586688972077123
380,0.6932516098022461,1.0103,0.24617,0.0,2.3788229633786484,2.183506660770301,-2.3676917993274587
381,0.6957359313964844,1.0103,0.24667,0.0,2.3792167770397894,2.1856040742824696,-2.355627462417151
382,0.6982636451721191,1.0103,0.24717,0.0,2.3753844336123433,2.1929339154265817,-2.351626476722717
383,0.7007961273193359,1.0103,0.24767,0.0,2.385475397281348,2.1960193670450456,-2.3436307809423917
384,0.7032551765441895,1.0103,0.24817,0.0,2.378446908434594,2.192549915828289,-2.3611380118095644
385,0.7057175636291504,1.0104,0.24868,0.0,2.3765993397004674,2.196150645453007,-2.3532736644416823
386,0.7072978019714355,1.0104,0.24918,0.0,2.3839717685038564,2.1904939617654757,-2.356110889531491
387,0.7090280055999756,1.0104,0.24968,0.0,2.375158233912561,2.195075559585244,-2.352131537812819
388,0.7115402221679688,1.0104,0.25018,0.0,2.368756375914693,2.18685715435913,-2.3474950626802804
389,0.713956356048584,1.0104,0.25068,0.0,2.363761595861612,2.186659237241232,-2.3573384811192355
390,0.716278076171875,1.0104,0.25118,0.0,2.3636033607498845,2.190457500100889,-2.3647065001306435
391,0.7186248302459717,1.0104,0.25168,0.0,2.3703600970553014,2.188090887601268,-2.3642156755420176
392,0.7215104103088379,1.0104,0.25218,0.0,2.362388763661587,2.187646451317141,-2.373438257805335
393,0.7244932651519775,1.0104,0.25268,0.0,2.3539361770614837,2.186941147793233,-2.3660744742156337
394,0.7285506725311279,1.0104,0.25318,0.0,2.3610930098114036,2.1926076643532464,-2.3529058883841367
395,0.7309656143188477,1.0104,0.25368,0.0,2.3610348653528717,2.193931321574251,-2.352093193515639
396,0.733496904373169,1.0104,0.25418,0.0,2.3562426863953574,2.198672235297973,-2.357478278404685
397,0.7360496520996094,1.0104,0.25468,0.0,2.3572706617598436,2.2067861052639564,-2.3530253839030637
398,0.7385208606719971,1.0104,0.25518,0.0,2.3605867923320196,2.2073134682390427,-2.349263413055542
399,0.7410104274749756,1.0104,0.25568,0.0,2.3621924406107944,2.201814747382881,-2.3496032846523645
400,0.7439804077148438,1.0104,0.25618,0.0,2.3764989800209366,2.200513064142568,-2.3538376782873125
401,0.7464032173156738,1.0104,0.25668,0.0,2.3815808200387645,2.2009727650917057,-2.3558106815494906
402,0.74928879737854,1.0104,0.25718,0.0,2.3788065234384015,2.2017909820095785,-2.3590210750787026
403,0.7524137496948242,1.0104,0.25768,0.0,2.3741516986380273,2.2054015778473834,-2.363239085811588
404,0.7574617862701416,1.0104,0.25818,0.0,2.376204428647237,2.2081526731043644,-2.3607682409378152
405,0.7599012851715088,1.0104,0.25868,0.0,2.380902841595307,2.2164072748994346,-2.3645622959359685
406,0.7623672485351562,1.0104,0.25918,0.0,2.3778816783604744,2.200893294932532,-2.3620340214274487
407,0.7648482322692871,1.0104,0.25969,0.0,2.381407212773638,2.180513238333574,-2.3543374023758594
408,0.7672853469848633,1.0104,0.26019,0.0,2.380149350625414,2.173320613202678,-2.3558635935626846
409,0.7697467803955078,1.0104,0.26069,0.0,2.3854620936697812,2.183441040797206,-2.3624818397929928
410,0.7721507549285889,1.0104,0.26119,0.0,2.374705831575415,2.17249155168871,-2.3600933791852965
411,0.7758078575134277,1.0104,0.26169,0.0,2.378021058678813,2.1698403886461968,-2.3550070454614804
412,0.7780952453613281,1.0104,0.26219,0.0,2.3809561541839037,2.1680611326227597,-2.3562055868289504
413,0.780329704284668,1.0104,0.26269,0.0,2.379056773004033,2.1695857596935633,-2.3599707311406517
414,0.7827529907226562,1.0104,0.26319,0.0,2.3716128346842007,2.169727569716862,-2.3560398435946417
415,0.7854418754577637,1.0104,0.26369,0.0,2.3711127627737416,2.176014646740035,-2.358929529852024
416,0.7877819538116455,1.0104,0.26419,0.0,2.3677140564859482,2.166689919899672,-2.355248657651118
417,0.7901244163513184,1.0104,0.26469,0.0,2.373529317178403,2.16400403685428,-2.3575098711863567
418,0.792527437210083,1.0104,0.26519,0.0,2.369692667717728,2.1640618660212807,-2.3463758102533463
419,0.7953450679779053,1.0104,0.26569,0.0,2.3702202146819147,2.1701413452581053,-2.3499631669209955
420,0.7990703582763672,1.0104,0.26619,0.0,2.35645602591071,2.168842246986924,-2.3540313500947834
421,0.8006870746612549,1.0104,0.26669,0.0,2.357098873340963,2.1692102706440135,-2.3500723414136355
422,0.8022258281707764,1.0104,0.26719,0.0,2.3439781183480948,2.1720355349791305,-2.352020219208464
423,0.80377197265625,1.0104,0.26769,0.0,2.355922840816409,2.17005135547654,-2.3646814251543757
424,0.8052985668182373,1.0104,0.26819,0.0,2.374959770056357,2.1749315354173873,-2.352147125480486
425,0.8068318367004395,1.0104,0.26869,0.0,2.3705112191298254,2.1764862701068,-2.357073436012513
426,0.8088977336883545,1.0104,0.26919,0.0,2.3781540054652335,2.1755027927685355,-2.3486831813328544
427,0.8112442493438721,1.0104,0.26969,0.0,2.3779974224800533,2.17704199471067,-2.339397590834951
428,0.8136322498321533,1.0104,0.27019,0.0,2.3750286464684294,2.172859782357079,-2.352288660143699
429,0.8160161972045898,1.0104,0.2707,0.0,2.3757041510460915,2.171528775465241,-2.355364252975141
430,0.818300724029541,1.0104,0.2712,0.0,2.3753092715235895,2.1759502514840423,-2.3492580195680386
431,0.8205466270446777,1.0104,0.2717,0.0,2.374177092688188,2.1739177965396306,-2.3513256792228816
432,0.8229053020477295,1.0104,0.2722,0.0,2.3637357698399546,2.165535155602562,-2.3571758604329385
433,0.8260440826416016,1.0104,0.2727,0.0,2.366654796600584,2.165367788288291,-2.366068499898766
434,0.8289895057678223,1.0104,0.2732,0.0,2.373299396899691,2.1686530884994295,-2.359683782507315
435,0.8314428329467773,1.0104,0.2737,0.0,2.3759804699808913,2.164840456863,-2.3513353427282166
436,0.8339123725891113,1.0104,0.2742,0.0,2.3646634923564767,2.1733131974897906,-2.3557602134044338
437,0.8363800048828125,1.0104,0.2747,0.0,2.3652609376203073,2.1754391995234212,-2.357493935059869
438,0.8388338088989258,1.0104,0.2752,0.0,2.3597729569584516,2.1781306406323533,-2.355809598057631
439,0.8411507606506348,1.0104,0.2757,0.0,2.357376547230223,2.1787128427824345,-2.3526725510553166
440,0.8452765941619873,1.0104,0.2762,0.0,2.369372716261637,2.1834306637341836,-2.359502936841074
441,0.8477325439453125,1.0104,0.2767,0.0,2.360197415076594,2.189876678314161,-2.3582755127564723
442,0.8500139713287354,1.0104,0.2772,0.0,2.3579637877864883,2.183320684456248,-2.3547018786960683
443,0.8515622615814209,1.0104,0.2777,0.0,2.36454530333484,2.178316234343474,-2.351240164820029
444,0.8535068035125732,1.0104,0.2782,0.0,2.364169141301495,2.176876419294846,-2.369017806033795
445,0.8554883003234863,1.0104,0.2787,0.0,2.361480378163222,2.1811979984613874,-2.358091202868248
446,0.8578095436096191,1.0104,0.2792,0.0,2.351370568983119,2.174663288866652,-2.359820759521449
447,0.8593323230743408,1.0104,0.2797,0.0,2.348387435646754,2.17698037624244,-2.354478714471693
448,0.8608582019805908,1.0104,0.2802,0.0,2.353270257794353,2.176839299295475,-2.3474655615090185
449,0.8623995780944824,1.0104,0.2807,0.0,2.3501105757629235,2.183662559101572,-2.352585814992916
450,0.8640532493591309,1.0104,0.2812,0.0,2.3571914683464734,2.19172785566582,-2.365835162081369
451,0.8655664920806885,1.0104,0.28171,0.0,2.3515003679114437,2.1981862620967494,-2.3526618377167736
452,0.8670880794525146,1.0104,0.28221,0.0,2.3593885721682293,2.199282417591533,-2.3466813333497503
453,0.8687763214111328,1.0104,0.28271,0.0,2.3503491329898085,2.1954687053954567,-2.3586558564065845
454,0.8703083992004395,1.0104,0.28321,0.0,2.358124112196116,2.196417802770056,-2.3537329819681445
455,0.8719921112060547,1.0104,0.28371,0.0,2.3542438044831635,2.184950586827555,-2.3423011120394888
456,0.8735136985778809,1.0104,0.28421,0.0,2.3524510544206816,2.1810250847856967,-2.3543824871925105
457,0.8750317096710205,1.0104,0.28471,0.0,2.3637917159854207,2.187579616911155,-2.3475001523959187
458,0.8765370845794678,1.0104,0.28521,0.0,2.3575385398321957,2.1870046292740866,-2.3532392401055553
459,0.8780593872070312,1.0104,0.28571,0.0,2.3636097118204553,2.1859653896481515,-2.355516352158915
460,0.8796665668487549,1.0104,0.28621,0.0,2.3576141764363383,2.1925089389176438,-2.3572857725376752
461,0.8816609382629395,1.0104,0.28671,0.0,2.365319942654114,2.1850373665172667,-2.36743831538079
462,0.8833217620849609,1.0104,0.28721,0.0,2.3622109067792185,2.191348258078847,-2.36191576199454
463,0.8848528861999512,1.0104,0.28771,0.0,2.355958915712394,2.1931459459059313,-2.3504704149103053
464,0.8863513469696045,1.0104,0.28821,0.0,2.3589027082156107,2.1920389482509886,-2.3568847186394497
465,0.8879046440124512,1.0104,0.28871,0.0,2.361527123182315,2.191650243037441,-2.3640577789256114
466,0.8894085884094238,1.0104,0.28921,0.0,2.3600649610256745,2.188671302617365,-2.357080979464805
467,0.8909182548522949,1.0104,0.28971,0.0,2.371099266543619,2.193435589059664,-2.346153057788673
468,0.8924171924591064,1.0104,0.29021,0.0,2.370845928512833,2.1973351673899435,-2.3502401234182173
469,0.893946647644043,1.0104,0.29071,0.0,2.365512581921323,2.201846520508757,-2.3657560105594024
470,0.8954558372497559,1.0104,0.29121,0.0,2.371629994633762,2.2110309283424465,-2.3506237526273512
471,0.8969755172729492,1.0104,0.29171,0.0,2.3694701396233717,2.207033272510322,-2.3505724886762955
472,0.8986337184906006,1.0104,0.29221,0.0,2.3746356623717606,2.2130879607924547,-2.355868242561167
473,0.9001631736755371,1.0104,0.29272,0.0,2.3716099244704383,2.217218483052655,-2.359476305121013
474,0.9016838073730469,1.0104,0.29322,0.0,2.3737526447372113,2.2146926371078073,-2.355625227104372
475,0.9031863212585449,1.0104,0.29372,0.0,2.362064320723364,2.216204226799352,-2.3507741712724837
476,0.9047284126281738,1.0104,0.29422,0.0,2.3635632040391927,2.2164494551373393,-2.3434455752476513
477,0.9063818454742432,1.0104,0.29472,0.0,2.3714988293421952,2.223205291878344,-2.3510759749286385
478,0.9078953266143799,1.0104,0.29522,0.0,2.365975484064808,2.2199728729964647,-2.3587394804106263
479,0.909386396408081,1.0104,0.29572,0.0,2.373686163651345,2.217339192337524,-2.3702063892235565
480,0.9108824729919434,1.0104,0.29622,0.0,2.3693300854516925,2.2138295814972837,-2.3502443531475237
481,0.9123740196228027,1.0104,0.29672,0.0,2.363542824469578,2.223080198768907,-2.354658468960617
482,0.9139285087585449,1.0104,0.29722,0.0,2.369144952234997,2.2317791591311464,-2.3472471389622336
483,0.9154322147369385,1.0104,0.29772,0.0,2.376234030053359,2.236337961961327,-2.346442391535547
484,0.9169304370880127,1.0104,0.29822,0.0,2.378983967034527,2.235587468953259,-2.354390329301887
485,0.9184756278991699,1.0104,0.29872,0.0,2.387741164552789,2.231877318635221,-2.3485167215856717
486,0.9200379848480225,1.0104,0.29922,0.0,2.3874048206049974,2.229847811838807,-2.343722304314314
487,0.9217076301574707,1.0104,0.29972,0.0,2.3760607802825073,2.2244772450008896,-2.3463885637050823
488,0.9232199192047119,1.0104,0.30022,0.0,2.3779932213556214,2.2197568114339843,-2.3520086183350197
489,0.9248025417327881,1.0104,0.30072,0.0,2.387801326327079,2.2143218938042177,-2.3601381965027346
490,0.9263229370117188,1.0104,0.30122,0.0,2.3799289541872306,2.2085372257786093,-2.3574533126028494
491,0.9278266429901123,1.0104,0.30172,0.0,2.38497335680593,2.2127879197003204,-2.3489971254676716
492,0.9293317794799805,1.0104,0.30222,0.0,2.3837056843676856,2.2135991175905225,-2.3560227980496102
493,0.9308335781097412,1.0104,0.30272,0.0,2.3927894149648337,2.213094565727187,-2.3477779299711807
494,0.9324066638946533,1.0104,0.30322,0.0,2.3839599609914743,2.219184141968737,-2.3541841497874785
495,0.9342987537384033,1.0105,0.30373,0.0,2.3802187104988555,2.218111447136924,-2.352002386262357
496,0.9362318515777588,1.0105,0.30423,0.0,2.3842441130929934,2.217497158534052,-2.3564898264323513
497,0.9377963542938232,1.0105,0.30473,0.0,2.391498871127699,2.219581385805678,-2.353602098494309
498,0.9392964839935303,1.0105,0.30523,0.0,2.381404002726817,2.2165505854522127,-2.35084557178629
499,0.9408066272735596,1.0105,0.30573,0.0,2.385298574240794,2.218291125412714,-2.3598240261036474
500,0.942793607711792,1.0105,0.30623,0.0,2.3803202035401845,2.214591430171379,-2.365963650615503
501,0.9445769786834717,1.0105,0.30673,0.0,2.377608298735855,2.212310541399349,-2.355991747049595
502,0.9462685585021973,1.0105,0.30723,0.0,2.3702316578241773,2.212644810552524,-2.358378639031062
503,0.9481146335601807,1.0105,0.30773,0.0,2.3769226965836276,2.206776981569817,-2.353391644461126
504,0.9502067565917969,1.0105,0.30823,0.0,2.3760653094827786,2.20905106363317,-2.3627311837463765
505,0.9517595767974854,1.0105,0.30873,0.0,2.3762217133106205,2.2103052536681638,-2.3679178948369564
506,0.9533276557922363,1.0105,0.30923,0.0,2.381241762173925,2.205560588560546,-2.353403121301718
507,0.9548537731170654,1.0105,0.30973,0.0,2.3888096782345385,2.206299481398358,-2.347816214475493
508,0.9563724994659424,1.0105,0.31023,0.0,2.386170698424591,2.2130092953575113,-2.365244323104664
509,0.9578826427459717,1.0105,0.31073,0.0,2.375936280031655,2.2167095324707806,-2.3593669434600963
510,0.959378719329834,1.0105,0.31123,0.0,2.380126917230942,2.212938705907854,-2.352966674111761
511,0.9608781337738037,1.0105,0.31173,0.0,2.370547434276693,2.215274068130992,-2.3601024509622697
512,0.9623699188232422,1.0105,0.31223,0.0,2.372783773908908,2.2092987344504165,-2.3539612847202753
513,0.9638707637786865,1.0105,0.31273,0.0,2.372117060963781,2.206863360329585,-2.3595184815847476
514,0.9653637409210205,1.0105,0.31323,0.0,2.3547810729037684,2.202256171570828,-2.3496806105393393
515,0.9668753147125244,1.0105,0.31373,0.0,2.362585750426868,2.2016465582077434,-2.3476849969524376
516,0.9683630466461182,1.0105,0.31423,0.0,2.363394725828102,2.199603021640569,-2.350883726129723
517,0.9698712825775146,1.0105,0.31474,0.0,2.3581677139062545,2.204425959660361,-2.354150058955827
518,0.9713587760925293,1.0105,0.31524,0.0,2.359095192764301,2.198391414770898,-2.3543088288668628
519,0.972853422164917,1.0105,0.31574,0.0,2.371267271960493,2.196165493709156,-2.353287799647205
520,0.9743423461914062,1.0105,0.31624,0.0,2.3789794856176973,2.1920461541260674,-2.3547889890467677
521,0.9758567810058594,1.0105,0.31674,0.0,2.3808795280100847,2.1970997405664217,-2.350206052933634
522,0.9773416519165039,1.0105,0.31724,0.0,2.386988776244683,2.2009271912537143,-2.364299641393307
523,0.978830099105835,1.0105,0.31774,0.0,2.388310756492582,2.1983372703189934,-2.3586819713622518
524,0.9803121089935303,1.0105,0.31824,0.0,2.3676431847051713,2.194286636207004,-2.357025845751549
525,0.9818069934844971,1.0105,0.31874,0.0,2.364823542625015,2.1888936740038067,-2.3620699472530995
526,0.9833111763000488,1.0105,0.31924,0.0,2.3532624392947246,2.1941176970669622,-2.3434651599469607
527,0.9848096370697021,1.0105,0.31974,0.0,2.3369236972919194,2.194311739095572,-2.3429577443407013
528,0.9863288402557373,1.0105,0.32024,0.0,2.3435743970807863,2.1974268348539185,-2.361156706585682
529,0.9882845878601074,1.0105,0.32074,0.0,2.3422606673166615,2.1999525006110403,-2.359271303487142
530,0.9900245666503906,1.0105,0.32124,0.0,2.343927792328822,2.196665419981818,-2.3550420772569587
531,0.9915964603424072,1.0105,0.32174,0.0,2.3408586578878285,2.199949192687582,-2.351466835687967
532,0.993128776550293,1.0105,0.32224,0.0,2.3398910283255825,2.200145129629174,-2.356328589911584
533,0.9946317672729492,1.0105,0.32274,0.0,2.340255160364418,2.20284795015659,-2.3611336927672375
534,0.9961402416229248,1.0105,0.32324,0.0,2.3299531280180186,2.206738526616355,-2.358414650168964
535,0.9976341724395752,1.0105,0.32374,0.0,2.3339930060854157,2.2054813084257865,-2.3628553197635496
536,0.9991414546966553,1.0105,0.32424,0.0,2.3406435235578966,2.1934401725527404,-2.348631263466667
